Id,aging
MOT12_HUMAN,0
MOT13_HUMAN,0
MOT14_HUMAN,0
MOT1_HUMAN,0
MOT2_HUMAN,0
MOT3_HUMAN,0
MOT4_HUMAN,0
MOT5_HUMAN,0
MOT6_HUMAN,0
MOT7_HUMAN,0
MOT8_HUMAN,0
MOT9_HUMAN,0
MOTI_HUMAN,0
MOTSC_HUMAN,0
MOV10_HUMAN,0
MOXD1_HUMAN,0
MOXD2_HUMAN,0
MP17L_HUMAN,0
MP2K1_HUMAN,0
MP2K2_HUMAN,0
MP2K3_HUMAN,0
MP2K4_HUMAN,0
MP2K5_HUMAN,0
MP2K6_HUMAN,0
MP2K7_HUMAN,0
MP3B2_HUMAN,0
MPC1L_HUMAN,0
MPC1_HUMAN,0
MPC2_HUMAN,0
MPCP_HUMAN,0
MPDZ_HUMAN,0
MPEG1_HUMAN,0
MPH6_HUMAN,0
MPIP1_HUMAN,0
MPIP2_HUMAN,0
MPIP3_HUMAN,0
MPI_HUMAN,0
MPLKI_HUMAN,0
MPND_HUMAN,0
MPP10_HUMAN,0
MPP2_HUMAN,0
MPP3_HUMAN,0
MPP4_HUMAN,0
MPP5_HUMAN,0
MPP6_HUMAN,0
MPP7_HUMAN,0
MPP8_HUMAN,0
MPP9_HUMAN,0
MPPA_HUMAN,0
MPPB_HUMAN,0
MPPD1_HUMAN,0
MPPD2_HUMAN,0
MPPE1_HUMAN,0
MPRA_HUMAN,0
MPRB_HUMAN,0
MPRD_HUMAN,0
MPRG_HUMAN,0
MPRIP_HUMAN,0
MPRI_HUMAN,0
MPTX_HUMAN,0
MPU1_HUMAN,0
MPV17_HUMAN,0
MPZL1_HUMAN,0
MPZL2_HUMAN,0
MPZL3_HUMAN,0
MR1L1_HUMAN,0
MRAP2_HUMAN,0
MRAP_HUMAN,0
MRAS1_HUMAN,0
MRC1_HUMAN,0
MRC2_HUMAN,0
MRCKA_HUMAN,0
MRCKB_HUMAN,0
MRCKG_HUMAN,0
MRE11_HUMAN,0
MREG_HUMAN,0
MRFL_HUMAN,0
MRF_HUMAN,0
MRGBP_HUMAN,0
MRGRD_HUMAN,0
MRGRE_HUMAN,0
MRGRF_HUMAN,0
MRGRG_HUMAN,0
MRGX1_HUMAN,0
MRGX2_HUMAN,0
MRGX3_HUMAN,0
MRGX4_HUMAN,0
MRI_HUMAN,0
MRM1_HUMAN,0
MRM2_HUMAN,0
MRM3_HUMAN,0
MRNIP_HUMAN,0
MRO2A_HUMAN,0
MRO2B_HUMAN,0
MROH1_HUMAN,0
MROH5_HUMAN,0
MROH6_HUMAN,0
MROH7_HUMAN,0
MROH8_HUMAN,0
MROH9_HUMAN,0
MRP1_HUMAN,0
MRP2_HUMAN,0
MRP3_HUMAN,0
MRP4_HUMAN,0
MRP5_HUMAN,0
MRP6_HUMAN,0
MRP7_HUMAN,0
MRP9_HUMAN,0
MRP_HUMAN,0
MRRP1_HUMAN,0
MRRP3_HUMAN,0
MRS2_HUMAN,0
MRT4_HUMAN,0
MRUPP_HUMAN,0
MRVI1_HUMAN,0
MS18A_HUMAN,0
MS18B_HUMAN,0
MS3L1_HUMAN,0
MS3L2_HUMAN,0
MS4A3_HUMAN,0
MS4A5_HUMAN,0
MS4A7_HUMAN,0
MSD1_HUMAN,0
MSD2_HUMAN,0
MSD3_HUMAN,0
MSD4_HUMAN,0
MSGN1_HUMAN,0
MSH2_HUMAN,0
MSH3_HUMAN,0
MSH4_HUMAN,0
MSH5_HUMAN,0
MSH6_HUMAN,0
MSHR_HUMAN,0
MSI1H_HUMAN,0
MSI2H_HUMAN,0
MSL1_HUMAN,0
MSL2_HUMAN,0
MSLNL_HUMAN,0
MSLN_HUMAN,0
MSMB_HUMAN,0
MSMO1_HUMAN,0
MSMP_HUMAN,0
MSPD1_HUMAN,0
MSPD2_HUMAN,0
MSPD3_HUMAN,0
MSRA_HUMAN,1
MSRB1_HUMAN,0
MSRB2_HUMAN,0
MSRB3_HUMAN,0
MSRE_HUMAN,0
MSS4_HUMAN,0
MSS51_HUMAN,0
MST1L_HUMAN,0
MSTN1_HUMAN,0
MSTO1_HUMAN,0
MSTRO_HUMAN,0
MSX1_HUMAN,0
MSX2_HUMAN,0
MT1A_HUMAN,0
MT1B_HUMAN,0
MT1DP_HUMAN,0
MT1E_HUMAN,1
MT1F_HUMAN,0
MT1G_HUMAN,0
MT1H_HUMAN,0
MT1L_HUMAN,0
MT1M_HUMAN,0
MT1X_HUMAN,0
MT21A_HUMAN,0
MT21B_HUMAN,0
MT21C_HUMAN,0
MT21D_HUMAN,0
MT21E_HUMAN,0
MT2_HUMAN,0
MT3_HUMAN,0
MT4_HUMAN,0
MTA1_HUMAN,0
MTA2_HUMAN,0
MTA3_HUMAN,0
MTA70_HUMAN,0
MTAP2_HUMAN,0
MTAP_HUMAN,0
MTBP_HUMAN,0
MTCH1_HUMAN,0
MTCH2_HUMAN,0
MTCL1_HUMAN,0
MTCP1_HUMAN,0
MTD2L_HUMAN,0
MTDC_HUMAN,0
MTEF1_HUMAN,0
MTEF2_HUMAN,0
MTEF3_HUMAN,0
MTEF4_HUMAN,0
MTF1_HUMAN,0
MTF2_HUMAN,0
MTFP1_HUMAN,0
MTFR1_HUMAN,0
MTFR2_HUMAN,0
MTG16_HUMAN,0
MTG1_HUMAN,0
MTG2_HUMAN,0
MTG8R_HUMAN,0
MTG8_HUMAN,0
MTHFS_HUMAN,0
MTHR_HUMAN,0
MTHSD_HUMAN,0
MTL5_HUMAN,0
MTLR_HUMAN,0
MTM1_HUMAN,0
MTMR1_HUMAN,0
MTMR2_HUMAN,0
MTMR3_HUMAN,0
MTMR4_HUMAN,0
MTMR5_HUMAN,0
MTMR6_HUMAN,0
MTMR7_HUMAN,0
MTMR8_HUMAN,0
MTMR9_HUMAN,0
MTMRA_HUMAN,0
MTMRB_HUMAN,0
MTMRC_HUMAN,0
MTMRD_HUMAN,0
MTMRE_HUMAN,0
MTNA_HUMAN,0
MTNB_HUMAN,0
MTND_HUMAN,0
MTO1_HUMAN,0
MTOR_HUMAN,1
MTPN_HUMAN,0
MTP_HUMAN,0
MTR1A_HUMAN,0
MTR1B_HUMAN,0
MTR1L_HUMAN,0
MTRR_HUMAN,0
MTSS1_HUMAN,0
MTSSL_HUMAN,0
MTU1_HUMAN,0
MTURN_HUMAN,0
MTUS1_HUMAN,0
MTUS2_HUMAN,0
MTX1_HUMAN,0
MTX2_HUMAN,0
MTX3_HUMAN,0
MUC12_HUMAN,0
MUC13_HUMAN,0
MUC15_HUMAN,0
MUC16_HUMAN,0
MUC17_HUMAN,0
MUC18_HUMAN,0
MUC19_HUMAN,0
MUC1_HUMAN,0
MUC20_HUMAN,0
MUC21_HUMAN,0
MUC22_HUMAN,0
MUC24_HUMAN,0
MUC2_HUMAN,0
MUC3A_HUMAN,0
MUC3B_HUMAN,0
MUC4_HUMAN,0
MUC5A_HUMAN,0
MUC5B_HUMAN,0
MUC6_HUMAN,0
MUC7_HUMAN,0
MUCB_HUMAN,0
MUCEN_HUMAN,0
MUCL1_HUMAN,0
MUL1_HUMAN,0
MUM1_HUMAN,0
MUML1_HUMAN,0
MURC_HUMAN,0
MUS81_HUMAN,0
MUSC_HUMAN,0
MUSK_HUMAN,0
MUT7B_HUMAN,0
MUT7_HUMAN,0
MUTA_HUMAN,0
MUTYH_HUMAN,0
MVD1_HUMAN,0
MVP_HUMAN,0
MX1_HUMAN,0
MX2_HUMAN,0
MXI1_HUMAN,1
MXRA5_HUMAN,0
MXRA7_HUMAN,0
MXRA8_HUMAN,0
MY15B_HUMAN,0
MY18A_HUMAN,0
MY18B_HUMAN,0
MYADM_HUMAN,0
MYBA_HUMAN,0
MYBB_HUMAN,0
MYBPH_HUMAN,0
MYBPP_HUMAN,0
MYB_HUMAN,0
MYCB2_HUMAN,0
MYCBP_HUMAN,0
MYCD_HUMAN,0
MYCL_HUMAN,0
MYCN_HUMAN,0
MYCP1_HUMAN,0
MYCPP_HUMAN,0
MYCT1_HUMAN,0
MYCT_HUMAN,0
MYC_HUMAN,1
MYD88_HUMAN,0
MYDGF_HUMAN,0
MYEF2_HUMAN,0
MYEOV_HUMAN,0
MYF5_HUMAN,0
MYF6_HUMAN,0
MYG1_HUMAN,0
MYG_HUMAN,0
MYH10_HUMAN,0
MYH11_HUMAN,0
MYH13_HUMAN,0
MYH14_HUMAN,0
MYH15_HUMAN,0
MYH16_HUMAN,0
MYH1_HUMAN,0
MYH2_HUMAN,0
MYH3_HUMAN,0
MYH4_HUMAN,0
MYH6_HUMAN,0
MYH7B_HUMAN,0
MYH7_HUMAN,0
MYH8_HUMAN,0
MYH9_HUMAN,0
MYL10_HUMAN,0
MYL1_HUMAN,0
MYL3_HUMAN,0
MYL4_HUMAN,0
MYL5_HUMAN,0
MYL6B_HUMAN,0
MYL6_HUMAN,0
MYL9_HUMAN,0
MYLIP_HUMAN,0
MYLK2_HUMAN,0
MYLK3_HUMAN,0
MYLK4_HUMAN,0
MYLK_HUMAN,0
MYNN_HUMAN,0
MYO10_HUMAN,0
MYO15_HUMAN,0
MYO16_HUMAN,0
MYO19_HUMAN,0
MYO1A_HUMAN,0
MYO1B_HUMAN,0
MYO1C_HUMAN,0
MYO1D_HUMAN,0
MYO1E_HUMAN,0
MYO1F_HUMAN,0
MYO1G_HUMAN,0
MYO1H_HUMAN,0
MYO3A_HUMAN,0
MYO3B_HUMAN,0
MYO5A_HUMAN,0
MYO5B_HUMAN,0
MYO5C_HUMAN,0
MYO6_HUMAN,0
MYO7A_HUMAN,0
MYO7B_HUMAN,0
MYO9A_HUMAN,0
MYO9B_HUMAN,0
MYOC_HUMAN,0
MYOD1_HUMAN,0
MYOF_HUMAN,0
MYOG_HUMAN,0
MYOM1_HUMAN,0
MYOM2_HUMAN,0
MYOM3_HUMAN,0
MYOME_HUMAN,0
MYOTI_HUMAN,0
MYOZ1_HUMAN,0
MYOZ2_HUMAN,0
MYOZ3_HUMAN,0
MYP0_HUMAN,0
MYP2_HUMAN,0
MYPC1_HUMAN,0
MYPC2_HUMAN,0
MYPC3_HUMAN,0
MYPN_HUMAN,0
MYPOP_HUMAN,0
MYPR_HUMAN,0
MYPT1_HUMAN,0
MYPT2_HUMAN,0
MYRIP_HUMAN,0
MYSM1_HUMAN,0
MYT1L_HUMAN,0
MYT1_HUMAN,0
MYZAP_HUMAN,0
MZB1_HUMAN,0
MZF1_HUMAN,0
MZT1_HUMAN,0
MZT2A_HUMAN,0
MZT2B_HUMAN,0
N2DL1_HUMAN,0
N2DL2_HUMAN,0
N2DL3_HUMAN,0
N2DL4_HUMAN,0
N42L1_HUMAN,0
N42L2_HUMAN,0
N4BP1_HUMAN,0
N4BP2_HUMAN,0
N4BP3_HUMAN,0
N62CL_HUMAN,0
N6MT2_HUMAN,0
NAA10_HUMAN,0
NAA11_HUMAN,0
NAA15_HUMAN,0
NAA16_HUMAN,0
NAA20_HUMAN,0
NAA25_HUMAN,0
NAA30_HUMAN,0
NAA35_HUMAN,0
NAA40_HUMAN,0
NAA50_HUMAN,0
NAA60_HUMAN,0
NAAA_HUMAN,0
NAB1_HUMAN,0
NAB2_HUMAN,0
NAC1_HUMAN,0
NAC2_HUMAN,0
NAC3_HUMAN,0
NACA2_HUMAN,0
NACAD_HUMAN,0
NACAM_HUMAN,0
NACA_HUMAN,0
NACC1_HUMAN,0
NACC2_HUMAN,0
NACP1_HUMAN,0
NADAP_HUMAN,0
NADC_HUMAN,0
NADE_HUMAN,0
NADK_HUMAN,0
NADL2_HUMAN,0
NAF1_HUMAN,0
NAGAB_HUMAN,0
NAGA_HUMAN,0
NAGK_HUMAN,0
NAGPA_HUMAN,0
NAGS_HUMAN,0
NAIF1_HUMAN,0
NAKD2_HUMAN,0
NAL10_HUMAN,0
NAL11_HUMAN,0
NAL12_HUMAN,0
NAL13_HUMAN,0
NAL14_HUMAN,0
NALCN_HUMAN,0
NALD2_HUMAN,0
NALDL_HUMAN,0
NALP2_HUMAN,0
NALP4_HUMAN,0
NALP5_HUMAN,0
NALP7_HUMAN,0
NALP8_HUMAN,0
NALP9_HUMAN,0
NAMPT_HUMAN,0
NANG2_HUMAN,0
NANGN_HUMAN,0
NANO1_HUMAN,0
NANO2_HUMAN,0
NANO3_HUMAN,0
NANOG_HUMAN,0
NANP8_HUMAN,0
NANP_HUMAN,0
NAPEP_HUMAN,0
NAPSA_HUMAN,0
NAR1_HUMAN,0
NAR3_HUMAN,0
NAR4_HUMAN,0
NAR5_HUMAN,0
NARFL_HUMAN,0
NARF_HUMAN,0
NARR_HUMAN,0
NASP_HUMAN,0
NAT10_HUMAN,0
NAT14_HUMAN,0
NAT16_HUMAN,0
NAT6_HUMAN,0
NAT8B_HUMAN,0
NAT8L_HUMAN,0
NAT8_HUMAN,0
NAT9_HUMAN,0
NATD1_HUMAN,0
NAV1_HUMAN,0
NAV2_HUMAN,0
NAV3_HUMAN,0
NB5R1_HUMAN,0
NB5R2_HUMAN,0
NB5R3_HUMAN,0
NB5R4_HUMAN,0
NB5R5_HUMAN,0
NBAS_HUMAN,0
NBDY_HUMAN,0
NBEA_HUMAN,0
NBEL1_HUMAN,0
NBEL2_HUMAN,0
NBL1_HUMAN,0
NBN_HUMAN,1
NBPF1_HUMAN,0
NBPF3_HUMAN,0
NBPF4_HUMAN,0
NBPF5_HUMAN,0
NBPF6_HUMAN,0
NBPF7_HUMAN,0
NBPF8_HUMAN,0
NBPF9_HUMAN,0
NBPFA_HUMAN,0
NBPFB_HUMAN,0
NBPFC_HUMAN,0
NBPFE_HUMAN,0
NBPFF_HUMAN,0
NBPFJ_HUMAN,0
NBPFK_HUMAN,0
NBPFP_HUMAN,0
NBR1_HUMAN,0
NBR2_HUMAN,0
NC2A_HUMAN,0
NC2B_HUMAN,0
NC301_HUMAN,0
NC336_HUMAN,0
NCALD_HUMAN,0
NCAM1_HUMAN,0
NCAM2_HUMAN,0
NCAN_HUMAN,0
NCAS2_HUMAN,0
NCB2L_HUMAN,0
NCBP1_HUMAN,0
NCBP2_HUMAN,0
NCBP3_HUMAN,0
NCDN_HUMAN,0
NCEH1_HUMAN,0
NCF1B_HUMAN,0
NCF1C_HUMAN,0
NCF1_HUMAN,0
NCF2_HUMAN,0
NCF4_HUMAN,0
NCHL1_HUMAN,0
NCK1_HUMAN,0
NCK2_HUMAN,0
NCK5L_HUMAN,0
NCKP1_HUMAN,0
NCKP5_HUMAN,0
NCKPL_HUMAN,0
NCKX1_HUMAN,0
NCKX2_HUMAN,0
NCKX3_HUMAN,0
NCKX4_HUMAN,0
NCKX5_HUMAN,0
NCKX6_HUMAN,0
NCLN_HUMAN,0
NCMAP_HUMAN,0
NCOA1_HUMAN,0
NCOA2_HUMAN,0
NCOA3_HUMAN,0
NCOA4_HUMAN,0
NCOA5_HUMAN,0
NCOA6_HUMAN,0
NCOA7_HUMAN,0
NCOR1_HUMAN,1
NCOR2_HUMAN,1
NCPR_HUMAN,0
NCS1_HUMAN,0
NCTR1_HUMAN,0
NCTR2_HUMAN,0
NCTR3_HUMAN,0
NCYM_HUMAN,0
NDC1_HUMAN,0
NDC80_HUMAN,0
NDE1_HUMAN,0
NDEL1_HUMAN,0
NDF1_HUMAN,0
NDF2_HUMAN,0
NDF4_HUMAN,0
NDF6_HUMAN,0
NDK3_HUMAN,0
NDK5_HUMAN,0
NDK6_HUMAN,0
NDK7_HUMAN,0
NDK8_HUMAN,0
NDKA_HUMAN,0
NDKB_HUMAN,0
NDKM_HUMAN,0
NDNF_HUMAN,0
NDOR1_HUMAN,0
NDP_HUMAN,0
NDRG1_HUMAN,0
NDRG2_HUMAN,0
NDRG3_HUMAN,0
NDRG4_HUMAN,0
NDST1_HUMAN,0
NDST2_HUMAN,0
NDST3_HUMAN,0
NDST4_HUMAN,0
NDUA1_HUMAN,0
NDUA2_HUMAN,0
NDUA3_HUMAN,0
NDUA4_HUMAN,0
NDUA5_HUMAN,0
NDUA6_HUMAN,0
NDUA7_HUMAN,0
NDUA8_HUMAN,0
NDUA9_HUMAN,0
NDUAA_HUMAN,0
NDUAB_HUMAN,0
NDUAC_HUMAN,0
NDUAD_HUMAN,0
NDUB1_HUMAN,0
NDUB2_HUMAN,0
NDUB3_HUMAN,0
NDUB4_HUMAN,0
NDUB5_HUMAN,0
NDUB6_HUMAN,0
NDUB7_HUMAN,0
NDUB8_HUMAN,0
NDUB9_HUMAN,0
NDUBA_HUMAN,0
NDUBB_HUMAN,0
NDUC1_HUMAN,0
NDUC2_HUMAN,0
NDUCR_HUMAN,0
NDUF3_HUMAN,0
NDUF4_HUMAN,0
NDUF5_HUMAN,0
NDUF6_HUMAN,0
NDUF7_HUMAN,0
NDUF8_HUMAN,0
NDUS1_HUMAN,0
NDUS2_HUMAN,0
NDUS3_HUMAN,0
NDUS4_HUMAN,0
NDUS5_HUMAN,0
NDUS6_HUMAN,0
NDUS7_HUMAN,0
NDUS8_HUMAN,0
NDUV1_HUMAN,0
NDUV2_HUMAN,0
NDUV3_HUMAN,0
NEAS1_HUMAN,0
NEB1_HUMAN,0
NEB2_HUMAN,0
NEBL_HUMAN,0
NEBU_HUMAN,0
NEC1_HUMAN,0
NEC2_HUMAN,0
NECA1_HUMAN,0
NECA2_HUMAN,0
NECA3_HUMAN,0
NECD_HUMAN,0
NECP1_HUMAN,0
NECP2_HUMAN,0
NECT1_HUMAN,0
NECT2_HUMAN,0
NECT3_HUMAN,0
NECT4_HUMAN,0
NED4L_HUMAN,0
NEDD1_HUMAN,0
NEDD4_HUMAN,0
NEDD8_HUMAN,0
NEGR1_HUMAN,0
NEIL1_HUMAN,0
NEIL2_HUMAN,0
NEIL3_HUMAN,0
NEK10_HUMAN,0
NEK11_HUMAN,0
NEK1_HUMAN,0
NEK2_HUMAN,0
NEK3_HUMAN,0
NEK4_HUMAN,0
NEK5_HUMAN,0
NEK6_HUMAN,0
NEK7_HUMAN,0
NEK8_HUMAN,0
NEK9_HUMAN,0
NELFA_HUMAN,0
NELFB_HUMAN,0
NELFD_HUMAN,0
NELFE_HUMAN,0
NELL1_HUMAN,0
NELL2_HUMAN,0
NEMF_HUMAN,0
NEMO_HUMAN,0
NEMP1_HUMAN,0
NEMP2_HUMAN,0
NENF_HUMAN,0
NEO1_HUMAN,0
NEP1_HUMAN,0
NEPR1_HUMAN,0
NEPRO_HUMAN,0
NEP_HUMAN,0
NEST_HUMAN,0
NET1_HUMAN,0
NET3_HUMAN,0
NET4_HUMAN,0
NET5_HUMAN,0
NETO1_HUMAN,0
NETO2_HUMAN,0
NETR_HUMAN,0
NEU1B_HUMAN,0
NEU1_HUMAN,0
NEU2_HUMAN,0
NEUA_HUMAN,0
NEUFC_HUMAN,0
NEUG_HUMAN,0
NEUL1_HUMAN,0
NEUL2_HUMAN,0
NEUL3_HUMAN,0
NEUL4_HUMAN,0
NEUL_HUMAN,0
NEUM_HUMAN,0
NEUR1_HUMAN,0
NEUR2_HUMAN,0
NEUR3_HUMAN,0
NEUR4_HUMAN,0
NEUS_HUMAN,0
NEUT_HUMAN,0
NEXN_HUMAN,0
NF1_HUMAN,0
NF2IP_HUMAN,0
NF2L1_HUMAN,1
NF2L2_HUMAN,1
NF2L3_HUMAN,0
NFAC1_HUMAN,0
NFAC2_HUMAN,0
NFAC3_HUMAN,0
NFAC4_HUMAN,0
NFAM1_HUMAN,0
NFASC_HUMAN,0
NFAT5_HUMAN,0
NFE2_HUMAN,0
NFE4_HUMAN,0
NFH_HUMAN,0
NFIA_HUMAN,0
NFIB_HUMAN,0
NFIC_HUMAN,0
NFIL3_HUMAN,0
NFIP1_HUMAN,0
NFIP2_HUMAN,0
NFIX_HUMAN,0
NFKB1_HUMAN,1
NFKB2_HUMAN,1
NFL_HUMAN,0
NFM_HUMAN,0
NFRKB_HUMAN,0
NFS1_HUMAN,0
NFU1_HUMAN,0
NFX1_HUMAN,0
NFXL1_HUMAN,0
NFYA_HUMAN,0
NFYB_HUMAN,0
NFYC_HUMAN,0
NGAL_HUMAN,0
NGAP_HUMAN,0
NGBR_HUMAN,0
NGB_HUMAN,0
NGDN_HUMAN,0
NGEF_HUMAN,0
NGF_HUMAN,1
NGLY1_HUMAN,0
NGN1_HUMAN,0
NGN2_HUMAN,0
NGN3_HUMAN,0
NGRN_HUMAN,0
NH2L1_HUMAN,0
NHEJ1_HUMAN,0
NHLC1_HUMAN,0
NHLC2_HUMAN,0
NHLC3_HUMAN,0
NHLC4_HUMAN,0
NHP2_HUMAN,0
NHRF1_HUMAN,0
NHRF2_HUMAN,0
NHRF3_HUMAN,0
NHRF4_HUMAN,0
NHSL1_HUMAN,0
NHSL2_HUMAN,0
NHS_HUMAN,0
NIBAN_HUMAN,0
NIBL1_HUMAN,0
NIBL2_HUMAN,0
NICA_HUMAN,0
NICN1_HUMAN,0
NID1_HUMAN,0
NID2_HUMAN,0
NIF3L_HUMAN,0
NIM1_HUMAN,0
NINJ1_HUMAN,0
NINJ2_HUMAN,0
NINL_HUMAN,0
NIN_HUMAN,0
NIP7_HUMAN,0
NIPA1_HUMAN,0
NIPA2_HUMAN,0
NIPA3_HUMAN,0
NIPA4_HUMAN,0
NIPA_HUMAN,0
NIPBL_HUMAN,0
NIPS1_HUMAN,0
NIPS2_HUMAN,0
NISCH_HUMAN,0
NIT1_HUMAN,0
NIT2_HUMAN,0
NJMU_HUMAN,0
NK1R_HUMAN,0
NK2R_HUMAN,0
NK3R_HUMAN,0
NKAI1_HUMAN,0
NKAI2_HUMAN,0
NKAI3_HUMAN,0
NKAI4_HUMAN,0
NKAPL_HUMAN,0
NKAP_HUMAN,0
NKD1_HUMAN,0
NKD2_HUMAN,0
NKG2A_HUMAN,0
NKG2C_HUMAN,0
NKG2D_HUMAN,0
NKG2E_HUMAN,0
NKG2F_HUMAN,0
NKG7_HUMAN,0
NKPD1_HUMAN,0
NKRF_HUMAN,0
NKTR_HUMAN,0
NKX11_HUMAN,0
NKX12_HUMAN,0
NKX21_HUMAN,0
NKX22_HUMAN,0
NKX23_HUMAN,0
NKX24_HUMAN,0
NKX25_HUMAN,0
NKX26_HUMAN,0
NKX28_HUMAN,0
NKX31_HUMAN,0
NKX32_HUMAN,0
NKX61_HUMAN,0
NKX62_HUMAN,0
NKX63_HUMAN,0
NLE1_HUMAN,0
NLGN1_HUMAN,0
NLGN2_HUMAN,0
NLGN3_HUMAN,0
NLGNX_HUMAN,0
NLGNY_HUMAN,0
NLK_HUMAN,0
NLRC3_HUMAN,0
NLRC4_HUMAN,0
NLRC5_HUMAN,0
NLRP1_HUMAN,0
NLRP3_HUMAN,0
NLRP6_HUMAN,0
NLRX1_HUMAN,0
NLS1_HUMAN,0
NLTP_HUMAN,0
NMBR_HUMAN,0
NMB_HUMAN,0
NMD3A_HUMAN,0
NMD3B_HUMAN,0
NMD3_HUMAN,0
NMDE1_HUMAN,0
NMDE2_HUMAN,0
NMDE3_HUMAN,0
NMDE4_HUMAN,0
NMDZ1_HUMAN,0
NMES1_HUMAN,0
NMI_HUMAN,0
NMNA1_HUMAN,0
NMNA2_HUMAN,0
NMNA3_HUMAN,0
NMRL1_HUMAN,0
NMS_HUMAN,0
NMT1_HUMAN,0
NMT2_HUMAN,0
NMUR1_HUMAN,0
NMUR2_HUMAN,0
NMU_HUMAN,0
NNAT_HUMAN,0
NNMT_HUMAN,0
NNRD_HUMAN,0
NNRE_HUMAN,0
NNTM_HUMAN,0
NO40_HUMAN,0
NO66_HUMAN,0
NOA1_HUMAN,0
NOB1_HUMAN,0
NOBOX_HUMAN,0
NOC2L_HUMAN,0
NOC3L_HUMAN,0
NOC4L_HUMAN,0
NOCT_HUMAN,0
NOD1_HUMAN,0
NOD2_HUMAN,0
NODAL_HUMAN,0
NOE1_HUMAN,0
NOE2_HUMAN,0
NOE3_HUMAN,0
NOG1_HUMAN,0
NOG2_HUMAN,0
NOGG_HUMAN,1
NOL10_HUMAN,0
NOL11_HUMAN,0
NOL12_HUMAN,0
NOL3_HUMAN,0
NOL4L_HUMAN,0
NOL4_HUMAN,0
NOL6_HUMAN,0
NOL7_HUMAN,0
NOL8_HUMAN,0
NOL9_HUMAN,0
NOLC1_HUMAN,0
NOM1_HUMAN,0
NOMO1_HUMAN,0
NOMO2_HUMAN,0
NOMO3_HUMAN,0
NONO_HUMAN,0
NOP10_HUMAN,0
NOP14_HUMAN,0
NOP16_HUMAN,0
NOP2_HUMAN,0
NOP56_HUMAN,0
NOP58_HUMAN,0
NOP9_HUMAN,0
NOS1_HUMAN,0
NOS2_HUMAN,0
NOS3_HUMAN,0
NOSIP_HUMAN,0
NOSTN_HUMAN,0
NOTC1_HUMAN,0
NOTC2_HUMAN,0
NOTC3_HUMAN,0
NOTC4_HUMAN,0
NOTO_HUMAN,0
NOTUM_HUMAN,0
NOVA1_HUMAN,0
NOVA2_HUMAN,0
NOV_HUMAN,0
NOX1_HUMAN,0
NOX3_HUMAN,0
NOX4_HUMAN,0
NOX5_HUMAN,0
NOXA1_HUMAN,0
NOXO1_HUMAN,0
NP10_HUMAN,0
NP1L1_HUMAN,0
NP1L2_HUMAN,0
NP1L3_HUMAN,0
NP1L4_HUMAN,0
NP1L5_HUMAN,0
NP1L6_HUMAN,0
NP24_HUMAN,0
NP5_HUMAN,0
NP7_HUMAN,0
NPA1P_HUMAN,0
NPAL2_HUMAN,0
NPAL3_HUMAN,0
NPAP1_HUMAN,0
NPAS1_HUMAN,0
NPAS2_HUMAN,0
NPAS3_HUMAN,0
NPAS4_HUMAN,0
NPAT_HUMAN,0
NPB11_HUMAN,0
NPB15_HUMAN,0
NPBW1_HUMAN,0
NPBW2_HUMAN,0
NPB_HUMAN,0
NPC1_HUMAN,0
NPC2_HUMAN,0
NPCL1_HUMAN,0
NPCR1_HUMAN,0
NPDC1_HUMAN,0
NPFF1_HUMAN,0
NPFF2_HUMAN,0
NPFF_HUMAN,0
NPHN_HUMAN,0
NPHP1_HUMAN,0
NPHP3_HUMAN,0
NPHP4_HUMAN,0
NPIA1_HUMAN,0
NPIA2_HUMAN,0
NPIA3_HUMAN,0
NPIA5_HUMAN,0
NPIA7_HUMAN,0
NPIA8_HUMAN,0
NPIB3_HUMAN,0
NPIB4_HUMAN,0
NPIB5_HUMAN,0
NPIB6_HUMAN,0
NPIB7_HUMAN,0
NPIB8_HUMAN,0
NPIB9_HUMAN,0
NPIL2_HUMAN,0
NPIL5_HUMAN,0
NPL4_HUMAN,0
NPL_HUMAN,0
NPM2_HUMAN,0
NPM3_HUMAN,0
NPM_HUMAN,0
NPNT_HUMAN,0
NPRL2_HUMAN,0
NPRL3_HUMAN,0
NPS3A_HUMAN,0
NPS3B_HUMAN,0
NPSR1_HUMAN,0
NPS_HUMAN,0
NPT1_HUMAN,0
NPT2A_HUMAN,0
NPT2B_HUMAN,0
NPT2C_HUMAN,0
NPT3_HUMAN,0
NPT4_HUMAN,0
NPTN_HUMAN,0
NPTX1_HUMAN,0
NPTX2_HUMAN,0
NPTXR_HUMAN,0
NPVF_HUMAN,0
NPW_HUMAN,0
NPY1R_HUMAN,0
NPY2R_HUMAN,0
NPY4R_HUMAN,0
NPY5R_HUMAN,0
NPY6R_HUMAN,0
NPY_HUMAN,0
NQO1_HUMAN,0
NQO2_HUMAN,0
NR0B1_HUMAN,0
NR0B2_HUMAN,0
NR1D1_HUMAN,0
NR1D2_HUMAN,0
NR1H2_HUMAN,0
NR1H3_HUMAN,0
NR1H4_HUMAN,0
NR1I2_HUMAN,0
NR1I3_HUMAN,0
NR2C1_HUMAN,0
NR2C2_HUMAN,0
NR2CA_HUMAN,0
NR2E1_HUMAN,0
NR2E3_HUMAN,0
NR2F6_HUMAN,0
NR3L1_HUMAN,0
NR4A1_HUMAN,0
NR4A2_HUMAN,0
